player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Entelequïa-Zul'jin,6/6/24,23:19:29,1717705169-3,[Decorated Commander's Cindercloak],195482,item:195482::::::::70:70::85:7:6652:10874:7981:10335:10884:1602:8767,Pre-Bis,0,DRUID,Vault of the Incarnates-Mythic,Eranog,16,2522,20,|cffa335ee|Hitem:193763:6598:::::::70:70::35:7:9639:6652:10870:9144:10338:3207:8767::::::|h[Fireproof Drape]|h|r,,3,false,Cloth,Back,,Lightdre-Zul'jin
Entelequïa-Zul'jin,11/6/24,23:52:45,1718139165-3,[Spiteful Storm],194309,item:194309::::::::70:70::85:5:7981:10338:10884:1602:8767:1:28:2867,Offspec,1,DRUID,Vault of the Incarnates-Mythic,Raszageth the Storm-Eater,16,2522,20,|cffa335ee|Hitem:208614::::::::70:70::92:3:10503:1566:8767:1:28:2474:::::|h[Augury of the Primal Flame]|h|r,|cffa335ee|Hitem:194308::::::::70:70::89:3:10418:1602:8767:1:28:2474:::::|h[Manic Grieftorch]|h|r,5,false,Miscellaneous,Trinket,,Lightdre-Zul'jin
Entelequïa-Zul'jin,13/6/24,22:26:39,1718306799-7,[Ward of Faceless Ire],203714,item:203714::::::::70:70::85:6:6652:7981:10338:10884:1576:8767,Pre-Bis,0,DRUID,"Aberrus, the Shadowed Crucible-Mythic",Echo of Neltharion,16,2569,20,|cffa335ee|Hitem:208614::::::::70:70::92:3:10503:1566:8767:1:28:2474:::::|h[Augury of the Primal Flame]|h|r,|cffa335ee|Hitem:194308::::::::70:70::89:3:10418:1602:8767:1:28:2474:::::|h[Manic Grieftorch]|h|r,3,false,Miscellaneous,Trinket,me va bien para supportear en keys.,Lightdre-Zul'jin
Entelequïa-Zul'jin,25/6/24,23:22:56,1719346976-0,[Mystic Decelerating Chronograph],217325,item:217325::::::::70:263::85:5:10867:7981:10884:1520:8767,Mejora,0,DRUID,"Amirdrassil, the Dream's Hope-Mythic","Tindral Sageswift, Seer of the Flame",16,2549,20,|cffa335ee|Hitem:217193:7052:192985::::::70:263::85:8:6652:7981:10867:10884:10338:1520:8767:10531::::::|h[Bough of the Autumn Blaze]|h|r,,4,false,Armor Token,,tercera stat,Elcoka-Sanguino
Entelequïa-Zul'jin,26/6/24,22:55:11,1719431711-13,[Storm-Eater's Boon],194302,item:194302::::::::70:70::85:6:6652:7981:10337:10884:1602:8767,Mejora,0,DRUID,Vault of the Incarnates-Mythic,"Dathea, Ascended",16,2522,20,|cffa335ee|Hitem:193652::::::::70:70::33:6:9639:6652:9144:10334:3201:8767:1:28:1279:::::|h[Treemouth's Festering Splinter]|h|r,|cffa335ee|Hitem:207174::::::::70:70::92:3:10503:1566:8767:1:28:2474:::::|h[Fyrakk's Tainted Rageheart]|h|r,4,false,Miscellaneous,Trinket,test,Lightdre-Zul'jin
Entelequïa-Zul'jin,2/7/24,00:07:46,1719868066-4,[Mystic Synchronous Timestrand],217333,item:217333::::::::70:70::85:5:10869:7981:10884:1517:8767,Pass,0,DRUID,Vault of the Incarnates-Mythic,Broodkeeper Diurna,16,2522,20,|cffa335ee|Hitem:217195::::::::70:70::85:8:41:7981:10884:8095:10869:10338:1520:8767::::::|h[Mantle of the Autumn Blaze]|h|r,,PASS,false,Armor Token,,,Lightdre-Zul'jin
Entelequïa-Zul'jin,3/7/24,00:12:25,1719954745-0,[Desperate Invoker's Codex],194310,item:194310::::::::70:70::85:6:6652:7981:10338:10884:1602:8767:1:28:2867,Offspec,0,DRUID,Vault of the Incarnates-Mythic,Raszageth the Storm-Eater,16,2522,20,|cffa335ee|Hitem:208614::::::::70:70::92:3:10503:1566:8767:1:28:2474:::::|h[Augury of the Primal Flame]|h|r,|cffa335ee|Hitem:194308::::::::70:70::89:3:10418:1602:8767:1:28:2474:::::|h[Manic Grieftorch]|h|r,5,false,Miscellaneous,Trinket,,Lightdre-Zul'jin
Entelequïa-Zul'jin,3/7/24,00:12:53,1719954773-4,[Mystic Decelerating Chronograph],217325,item:217325::::::::70:70::85:5:10867:7981:10884:1520:8767:1:28:2867,Pass,0,DRUID,Vault of the Incarnates-Mythic,Raszageth the Storm-Eater,16,2522,20,|cffa335ee|Hitem:217193:7052:192985::::::70:70::85:8:6652:7981:10867:10884:10338:1520:8767:10531::::::|h[Bough of the Autumn Blaze]|h|r,,PASS,false,Armor Token,,,Lightdre-Zul'jin
Entelequïa-Zul'jin,3/7/24,23:57:01,1720040221-7,[Neltharion's Call to Suffering],204211,item:204211::::::::70:70::85:6:6652:7981:10340:10884:1576:8767,Offspec,0,DRUID,"Aberrus, the Shadowed Crucible-Mythic",Echo of Neltharion,16,2569,20,|cffa335ee|Hitem:208614::::::::70:70::92:3:10503:1566:8767:1:28:2474:::::|h[Augury of the Primal Flame]|h|r,|cffa335ee|Hitem:194308::::::::70:70::89:3:10418:1602:8767:1:28:2474:::::|h[Manic Grieftorch]|h|r,5,false,Miscellaneous,Trinket,TEST,Lightdre-Zul'jin
Entelequïa-Zul'jin,11/9/24,22:03:15,1726081395-5,[Beyond's Dark Visage],212417,item:212417::::::::80:269::3:7:40:10876:10376:10354:10273:1498:10255:1:28:2462,Pre-Bis,2,DRUID,Nerub-ar Palace-Normal,The Bloodbound Horror,14,2657,24,|cffa335ee|Hitem:231824::::::::80:269::23:8:10278:10389:6652:10877:10377:10383:1628:10255:1:28:2462:::::|h[Circlet of the Enveloping Leviathan]|h|r,,3,false,Leather,Head,,Liendresempa-Zul'jin
Entelequïa-Zul'jin,11/9/24,22:14:47,1726082087-13,[Honored Executioner's Perforator],212413,item:212413::::::::80:269::3:5:6652:10354:10272:1501:10255:1:28:2462,Pre-Bis,2,DRUID,Nerub-ar Palace-Normal,"Sikran, Captain of the Sureki",14,2657,24,|cff0070dd|Hitem:221159::::::::80:269::2:5:10388:6652:10294:1615:10254:1:28:2462:::::|h[Harvester's Interdiction]|h|r,,3,false,Polearms,Two-Hand,,Liendresempa-Zul'jin
Entelequïa-Zul'jin,11/9/24,23:12:52,1726085572-34,[Swarmlord's Authority],212450,item:212450::::::::80:269::3:5:6652:10354:10270:1507:10255:1:28:2462,Bis,1,DRUID,Nerub-ar Palace-Normal,The Silken Court,14,2657,24,|cffa335ee|Hitem:219297::::::::80:269::2:5:10388:6652:10290:1628:10255:1:28:2462:::::|h[Cinderbrew Stein]|h|r,|cffa335ee|Hitem:219314::::::::80:269::2:5:10388:6652:10290:1628:10255:1:28:2462:::::|h[Ara-Kara Sacbrood]|h|r,2,false,Miscellaneous,Trinket,,Liendresempa-Zul'jin
Entelequïa-Zul'jin,11/9/24,23:59:09,1726088349-40,[Frame of Felled Insurgents],212444,item:212444::::::::80:269::3:6:6652:10376:10354:10270:1507:10255:1:28:2462,Bis,1,DRUID,Nerub-ar Palace-Normal,Queen Ansurek,14,2657,24,|cff0070dd|Hitem:221201::::::::80:269::2:5:10388:6652:10294:1615:10254:1:28:2462:::::|h[Fireproof Cinderbee Perch]|h|r,,2,false,Leather,Shoulder,"bis, aunque creo que tengo que catalizar",Liendresempa-Zul'jin
Entelequïa-Zul'jin,12/9/24,22:10:23,1726168223-0,[Foul Behemoth's Chelicera],219915,item:219915::::::::80:269::5:5:6652:10355:10265:1511:10255:1:28:2462,Mejora,1,DRUID,Nerub-ar Palace-Heroic,Unknown,15,2657,24,|cffa335ee|Hitem:212450::::::::80:269::3:5:6652:10354:10270:1507:10255:1:28:2462:::::|h[Swarmlord's Authority]|h|r,|cffa335ee|Hitem:219314::::::::80:269::2:5:10388:6652:10290:1628:10255:1:28:2462:::::|h[Ara-Kara Sacbrood]|h|r,4,false,Miscellaneous,Trinket,,Liendresempa-Zul'jin
Entelequïa-Zul'jin,12/9/24,23:01:07,1726171267-11,[Honored Executioner's Perforator],212413,item:212413::::::::80:269::5:5:6652:10355:10264:1514:10255:1:28:2462,Bis,0,DRUID,Nerub-ar Palace-Heroic,"Sikran, Captain of the Sureki",15,2657,24,|cffa335ee|Hitem:212413::::::::80:269::3:5:6652:10354:10272:1501:10255:1:28:2462:::::|h[Honored Executioner's Perforator]|h|r,,2,false,Polearms,Two-Hand,,Liendresempa-Zul'jin
Entelequïa-Zul'jin,16/9/24,22:28:30,1726514910-0,[Swarmlord's Authority],212450,item:212450::::::::80:269::5:5:6652:10355:10262:1520:10255:1:28:2462,Bis,1,DRUID,Nerub-ar Palace-Heroic,The Silken Court,15,2657,26,|cffa335ee|Hitem:212450::::::::80:269::3:5:6652:10354:10270:1507:10255:1:28:2462:::::|h[Swarmlord's Authority]|h|r,|cffa335ee|Hitem:219314::::::::80:269::2:5:10388:6652:10290:1628:10255:1:28:2462:::::|h[Ara-Kara Sacbrood]|h|r,2,false,Miscellaneous,Trinket,"bis, lo tengo de nm",Liendresempa-Zul'jin
Entelequïa-Zul'jin,18/9/24,22:04:25,1726686265-20,[Mystic Stalwart's Emblem],225619,item:225619::::::::80:269::3:4:10372:10354:1501:10255,Tier Set,1,DRUID,Nerub-ar Palace-Normal,"Sikran, Captain of the Sureki",14,2657,27,|cffa335ee|Hitem:219172::::::::80:269::109:5:10271:6652:10377:3182:10255:1:28:2462:::::|h[Myconic Clutches]|h|r,,1,false,Armor Token,,tier,Liendresempa-Zul'jin
Entelequïa-Zul'jin,18/9/24,23:22:05,1726690925-72,[Polluted Spectre's Wraps],212438,item:212438::::::::80:269::5:7:40:10877:10379:10355:10265:1511:10255:1:28:2462,Mejora,1,DRUID,Nerub-ar Palace-Heroic,The Bloodbound Horror,15,2657,28,|cffa335ee|Hitem:178702::::::::80:269::33:8:10272:10390:6652:10877:10377:10383:9885:10255:1:28:2462:::::|h[Bands of the Undergrowth]|h|r,,4,false,Leather,Wrist,,Liendresempa-Zul'jin
Entelequïa-Zul'jin,18/9/24,23:44:24,1726692264-5,[Mystic Obscenity's Idol],225631,item:225631::::::::80:269::5:4:10369:10355:1514:10255,Tier Set,2,DRUID,Nerub-ar Palace-Heroic,Rasha'nan,15,2657,28,|cffa335ee|Hitem:212444::::::::80:269::3:6:6652:10376:10354:10270:1507:10255:1:28:2462:::::|h[Frame of Felled Insurgents]|h|r,,1,false,Armor Token,,"tier, sería 2ª pieza",Liendresempa-Zul'jin
Entelequïa-Zul'jin,18/9/24,23:56:49,1726693009-8,[Fleeting Massacre Footpads],225591,item:225591::::::::80:269::5:6:6652:10379:10355:10263:1517:10255:1:28:2462,Bis,1,DRUID,Nerub-ar Palace-Heroic,Nexus-Princess Ky'veza,15,2657,28,|cffa335ee|Hitem:219173::::::::80:269::109:5:10271:6652:10377:3182:10255:1:28:2462:::::|h[Myconic Waders]|h|r,,2,false,Leather,Feet,,Liendresempa-Zul'jin
Entelequïa-Zul'jin,19/9/24,23:55:03,1726779303-8,[Omnivore's Venomous Camouflage],212433,item:212433::::::::80:577::5:6:6652:10379:10355:10262:1520:10255:1:28:2462,Bis,0,DRUID,Nerub-ar Palace-Heroic,Queen Ansurek,15,2657,22,|cffa335ee|Hitem:133284::::::::80:577::23:7:10389:6652:10377:10383:10275:10033:10255:1:28:2462:::::|h[Cursed Skardyn Vest]|h|r,,2,false,Leather,Chest,si no consigo tier lo catalizo,Lasttime-Uldum
Entelequïa-Zul'jin,25/9/24,22:55:31,1727294131-27,[Spire of Transfused Horrors],212389,item:212389::::::::80:269::5:5:6652:10355:10263:1517:10255:1:28:2462,Mejora,2,DRUID,Nerub-ar Palace-Heroic,Broodtwister Ovi'nax,15,2657,27,|cffa335ee|Hitem:212413:7459:::::::80:269::5:5:6652:10355:10262:1520:10255:1:28:2462:::::|h[Honored Executioner's Perforator]|h|r,,4,false,Staves,Two-Hand,"Lo quiero por si me paso con las stats, para compensar",Liendresempa-Zul'jin
Entelequïa-Zul'jin,26/9/24,22:29:18,1727378958-2,[Foul Behemoth's Chelicera],219915,item:219915::::::::80:269::6:5:6652:10356:10260:1524:10255:1:28:2462,Mejora,1,DRUID,Nerub-ar Palace-Mythic,Ulgrax the Devourer,16,2657,20,|cffa335ee|Hitem:212450::::::::80:269::5:5:6652:10355:10256:1527:10255:1:28:2462:::::|h[Swarmlord's Authority]|h|r,|cffa335ee|Hitem:219314::::::::80:269::16:6:10264:10390:6652:10383:1648:10255:1:28:2462:::::|h[Ara-Kara Sacbrood]|h|r,4,false,Miscellaneous,Trinket,,Liendresempa-Zul'jin
Entelequïa-Zul'jin,2/10/24,22:08:34,1727896114-0,[Seasoned Earthen Boulderplates],212424,item:212424::::::::80:269::5:6:6652:10379:10355:10265:1511:10255:1:28:2462,Autopass,0,DRUID,Nerub-ar Palace-Heroic,Ulgrax the Devourer,15,2657,29,|cffa335ee|Hitem:212054::::::::80:269::5:6:10355:10369:42:10256:1527:10255:1:28:2462:::::|h[Maw of the Greatlynx]|h|r,,AUTOPASS,false,Plate,Shoulder,,Liendresempa-Zul'jin
Entelequïa-Zul'jin,2/10/24,22:27:48,1727897268-17,[Sikran's Endless Arsenal],212449,item:212449::::::::80:269::5:5:6652:10355:10264:1514:10255:1:28:2462,Pre-Bis,0,DRUID,Nerub-ar Palace-Heroic,"Sikran, Captain of the Sureki",15,2657,29,|cffa335ee|Hitem:212450::::::::80:269::5:5:6652:10355:10256:1527:10255:1:28:2462:::::|h[Swarmlord's Authority]|h|r,|cffa335ee|Hitem:219915::::::::80:269::6:5:6652:10356:10257:1533:10255:1:28:2462:::::|h[Foul Behemoth's Chelicera]|h|r,3,false,Miscellaneous,Trinket,se lleva bastante,Liendresempa-Zul'jin
Entelequïa-Zul'jin,2/10/24,23:28:29,1727900909-48,[Takazj's Entropic Edict],212397,item:212397::::::::80:269::5:5:6652:10355:10262:1520:10255:1:28:2462,Offspec,0,DRUID,Nerub-ar Palace-Heroic,The Silken Court,15,2657,30,|cffa335ee|Hitem:212389:7459:::::::80:269::5:5:6652:10355:10256:1527:10255:1:28:2462:::::|h[Spire of Transfused Horrors]|h|r,,5,false,Staves,Two-Hand,,Liendresempa-Zul'jin
Entelequïa-Zul'jin,3/10/24,22:17:05,1727983025-2,[Web-Wrapped Curio],225634,item:225634::::::::80:269::5:3:10355:1520:10255,Tier Set,0,DRUID,Nerub-ar Palace-Heroic,Queen Ansurek,15,2657,10,|cffa335ee|Hitem:212056::::::::80:269::5:7:10262:10355:10371:6652:10876:1520:10255:1:28:2462:::::|h[Mask of the Greatlynx]|h|r,|cffa335ee|Hitem:212059:6616:::::::80:269::5:6:6652:10355:10262:8094:10373:1520:1:28:2462:::::|h[Hide of the Greatlynx]|h|r,1,false,Context Token,,me faltan manos héroe,Liendresempa-Zul'jin
Entelequïa-Zul'jin,9/10/24,22:57:44,1728503864-4,[Honored Executioner's Perforator],212413,item:212413::::::::80:269::6:5:6652:10356:10259:1527:10255:1:28:2462,Pre-Bis,2,DRUID,Nerub-ar Palace-Mythic,"Sikran, Captain of the Sureki",16,2657,20,|cffa335ee|Hitem:212389:7459:::::::80:269::5:5:6652:10355:10256:1527:10255:1:28:2462:::::|h[Spire of Transfused Horrors]|h|r,,3,false,Polearms,Two-Hand,,Liendresempa-Zul'jin
Llûll-Uldum,10/5/23,23:35:31,1683750931-25,[Failure Disposal Cannon],204322,item:204322::::::::70:103::3:5:6652:9323:7979:1472:8767,Bis,2,HUNTER,"Aberrus, the Shadowed Crucible-Normal","The Vigilant Steward, Zskarn",14,2569,28,|cffa335ee|Hitem:198335:6525:::::::70:103::13:9:8836:8840:8902:9405:8846:8791:8932:8960:9365:9:28:2164:29:49:30:36:38:8:40:562:47:198046:48:194578:50:193946:52:190453:::::|h[Ol' Smoky |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,2,true,Guns,Ranged,,Alvîn-Zul'jin
Lïuzer-Sanguino,28/6/23,22:26:29,1687980389-1,[Phoenix-Plume Gloves],202578,item:202578::::::::70:102::5:7:9409:9330:6652:9226:9218:1485:8767,Tier Set,1,MAGE,"Aberrus, the Shadowed Crucible-Heroic",Assault of the Zaqali,15,2569,23,|cffa335ee|Hitem:193775::::::::70:102::16:7:9323:6652:9223:9218:9144:1643:8767:1:28:1279:::::|h[Warlord's Cindermitts]|h|r,,1,false,Cloth,Hands,lo haria tier 4,Codetuma-Zul'jin
Lïuzer-Sanguino,28/6/23,22:46:39,1687981599-10,[Unstable Vial Handlers],202593,item:202593::::::::70:102::5:8:9409:9330:6652:9414:9226:9220:1485:8767,Mejora,0,MAGE,"Aberrus, the Shadowed Crucible-Heroic",The Amalgamation Chamber,15,2569,24,|cffa335ee|Hitem:202593::::::::70:102::4:8:9411:9313:6652:9414:9225:9220:1459:8767::::::|h[Unstable Vial Handlers]|h|r,,4,false,Cloth,Wrist,,Codetuma-Zul'jin
Lïuzer-Sanguino,28/6/23,22:54:30,1687982070-16,[Mystic Mixing Fluid],202625,item:202625::::::::70:102::5:4:9230:9409:1485:8767,Tier Set,0,MAGE,"Aberrus, the Shadowed Crucible-Heroic",The Forgotten Experiments,15,2569,24,|cffa335ee|Hitem:202578::::::::70:102::5:7:9409:9330:6652:9226:9218:1485:8767::::::|h[Phoenix-Plume Gloves]|h|r,,1,false,Armor Token,,"he pillado antes unas manos para hacerlas tiers, si sobra esto",Codetuma-Zul'jin
Kiyishaman-Sanguino,2/10/24,22:10:09,1727896209-4,[Final Meal's Horns],212428,item:212428::::::::80:269::5:7:6652:10877:10379:10355:10265:1511:10255:1:28:2462,Mejora,0,SHAMAN,Nerub-ar Palace-Heroic,Ulgrax the Devourer,15,2657,29,|cffa335ee|Hitem:223293::::::::80:269::14:5:10377:10876:10274:3135:10255:1:28:2462:::::|h[Unmelting Ironworker Helmet]|h|r,,4,false,Mail,Head,,Liendresempa-Zul'jin
Kiyishaman-Sanguino,2/10/24,22:47:59,1727898479-27,[Venerated Obscenity's Idol],225632,item:225632::::::::80:269::5:4:10369:10355:1514:10255,Tier Set,0,SHAMAN,Nerub-ar Palace-Heroic,Rasha'nan,15,2657,30,|cffa335ee|Hitem:133374::::::::80:269::33:7:10270:10390:6652:10377:10383:10036:10255:1:28:2462:::::|h[Courier's Dragonriding Spaulders]|h|r,,1,false,Armor Token,,tier,Liendresempa-Zul'jin
Zugzugnpray-Sanguino,29/5/24,22:41:47,1717011707-11,[Fused Obsidian Sabatons],207156,item:207156::::::::70:70::85:7:6652:10874:7981:10337:10884:1556:8767,Bis,1,WARRIOR,"Amirdrassil, the Dream's Hope-Mythic",Smolderon,16,2549,20,|cffa335ee|Hitem:204396:6613:::::::70:70::85:7:6652:10874:7981:10884:10338:1579:8767::::::|h[Spittle-Resistant Sollerets]|h|r,,2,false,Plate,Feet,Bis Arms,Lightdre-Zul'jin
Zugzugnpray-Sanguino,30/5/24,23:30:45,1717101045-2,[Zenith Decelerating Chronograph],217327,item:217327::::::::70:70::85:5:10867:7981:10884:1520:8767,Tier Set,2,WARRIOR,"Amirdrassil, the Dream's Hope-Mythic","Tindral Sageswift, Seer of the Flame",16,2549,20,|cffa335ee|Hitem:217218:7052:::::::70:70::84:9:6652:10532:7980:10884:8094:10867:10334:1514:8767::::::|h[Thraexhelm of the Onyx Crucible]|h|r,,1,false,Armor Token,,BiS,Lightdre-Zul'jin
Zugzugnpray-Sanguino,6/6/24,23:19:16,1717705156-0,[Decoration of Flame],194299,item:194299::::::::70:70::85:6:6652:7981:10335:10884:1602:8767,Offspec,0,WARRIOR,Vault of the Incarnates-Mythic,Eranog,16,2522,20,|cffa335ee|Hitem:203729::::::::70:70::89:3:10418:1582:8767:1:28:2474:::::|h[Ominous Chromatic Essence]|h|r,|cffa335ee|Hitem:207166::::::::70:70::89:3:10418:1559:8767:1:28:2474:::::|h[Cataclysmic Signet Brand]|h|r,5,false,Miscellaneous,Trinket,,Lightdre-Zul'jin
Zugzugnpray-Sanguino,6/6/24,23:19:26,1717705166-2,[Decorated Commander's Cindercloak],195482,item:195482::::::::70:70::85:7:6652:10874:7981:10335:10884:1602:8767,Offspec,0,WARRIOR,Vault of the Incarnates-Mythic,Eranog,16,2522,20,|cffa335ee|Hitem:193511:6592:::::::70:70::13:8:8836:8840:8902:9405:10359:8793:8174:10249:9:28:2164:29:40:30:36:38:8:40:446:45:211519:46:194566:47:200652:50:211516:::::|h[Vibrant Wildercloth Shawl |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,5,false,Cloth,Back,,Lightdre-Zul'jin
Zugzugnpray-Sanguino,11/6/24,23:52:34,1718139154-1,[Shackles of Titanic Failure],195533,item:195533::::::::70:70::85:8:6652:10533:10874:7981:10338:10884:1602:8767:1:28:2867,Mejora,0,WARRIOR,Vault of the Incarnates-Mythic,Raszageth the Storm-Eater,16,2522,20,|cffa335ee|Hitem:190502:6574:::::::70:70::13:10:8836:8840:8902:9405:10359:8790:8932:8960:10249:10533:10:28:2164:29:36:30:32:38:8:40:174:44:211519:45:192552:46:193946:49:211516:51:218116:::::|h[Primal Molten Vambraces |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,4,false,Plate,Wrist,Para cambiar crafted,Lightdre-Zul'jin
Zugzugnpray-Sanguino,11/6/24,23:52:40,1718139160-2,[Spiteful Storm],194309,item:194309::::::::70:70::85:6:6652:7981:10338:10884:1602:8767:1:28:2867,Offspec,1,WARRIOR,Vault of the Incarnates-Mythic,Raszageth the Storm-Eater,16,2522,20,|cffa335ee|Hitem:203729::::::::70:70::89:3:10418:1582:8767:1:28:2474:::::|h[Ominous Chromatic Essence]|h|r,|cffa335ee|Hitem:207166::::::::70:70::89:3:10418:1559:8767:1:28:2474:::::|h[Cataclysmic Signet Brand]|h|r,5,false,Miscellaneous,Trinket,,Lightdre-Zul'jin
Zugzugnpray-Sanguino,19/6/24,22:09:47,1718824187-2,[Defender of the Ancient],207797,item:207797::::::::70:70::85:6:6652:7981:10335:10884:1550:8767,Offspec,0,WARRIOR,"Amirdrassil, the Dream's Hope-Mythic",Gnarlroot,16,2549,20,|cffa335ee|Hitem:195518:6655:::::::70:70::85:6:6652:7981:10884:10338:1611:8767::::::|h[Imbued Qalashi Crusher]|h|r,,5,false,Shields,Off Hand,,Lightdre-Zul'jin
Zugzugnpray-Sanguino,25/6/24,23:23:06,1719346986-2,[Smoldering Chevalier's Greatbelt],207157,item:207157::::::::70:263::85:8:6652:10532:10874:7981:10338:10884:1559:8767,Bis,0,WARRIOR,"Amirdrassil, the Dream's Hope-Mythic","Tindral Sageswift, Seer of the Flame",16,2549,20,|cffa335ee|Hitem:202440:6904:192964::::::70:263::35:5:6652:10338:10531:9639:1585::::::|h[Insignia of the Onyx Crucible]|h|r,,2,false,Plate,Waist,,Elcoka-Sanguino
Zugzugnpray-Sanguino,2/7/24,00:06:43,1719868003-1,[Matriarch's Opulent Girdle],195524,item:195524::::::::70:70::85:8:6652:10532:10874:7981:10338:10884:1602:8767,Pre-Bis,1,WARRIOR,Vault of the Incarnates-Mythic,Broodkeeper Diurna,16,2522,20,|cffa335ee|Hitem:207157::192945::::::70:70::85:8:6652:10874:7981:10338:10884:1559:8767:10531::::::|h[Smoldering Chevalier's Greatbelt]|h|r,,3,false,Plate,Waist,BiS de Fury,Lightdre-Zul'jin
Zugzugnpray-Sanguino,4/7/24,23:14:49,1720124089-2,[Awakened Tempostone],217408,item:217408::::::::70:70::85:4:7981:10884:1520:8767:1:28:2821,Tier Set,0,WARRIOR,"Aberrus, the Shadowed Crucible-Mythic",Scalecommander Sarkareth,16,2569,20,|cffa335ee|Hitem:217218:7052:192964::::::70:70::85:8:6652:7981:10867:10884:10338:1520:8767:10531:1:28:1040:::::|h[Thraexhelm of the Onyx Crucible]|h|r,|cffa335ee|Hitem:217216:6625:::::::70:70::85:7:6652:7981:10865:10884:10338:1520:8767::::::|h[Battlechest of the Onyx Crucible]|h|r,1,false,Context Token,,Para socketear casco para Fury XDD,Lightdre-Zul'jin
Zugzugnpray-Sanguino,4/7/24,23:15:37,1720124137-6,[Voice of the Silent Star],204465,item:204465::::::::70:70::85:6:6652:7981:10340:10884:1576:8767:1:28:2821,Bis,0,WARRIOR,"Aberrus, the Shadowed Crucible-Mythic",Scalecommander Sarkareth,16,2569,20,|cffa335ee|Hitem:193511:6592:::::::70:70::13:8:8836:8840:8902:9405:10359:8790:8174:10249:9:28:2164:29:40:30:36:38:8:40:446:45:211519:46:192552:47:200652:50:211516:::::|h[Vibrant Wildercloth Shawl |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,2,false,Cloth,Back,,Lightdre-Zul'jin
Nîvla-Zul'jin,8/6/23,22:25:45,1686252345-1,[Etchings of the Captive Revenant],202573,item:202573::::::::70:258::5:7:9409:9330:6652:9226:9220:1485:8767,Pre-Bis,1,DEATHKNIGHT,"Aberrus, the Shadowed Crucible-Heroic","Kazzara, the Hellforged",15,2569,23,|cffa335ee|Hitem:144115:6598:::::::70:258::33:8:8969:7977:6652:8822:8819:9144:3292:8767:1:28:1279:::::|h[Cloak of Failing Will]|h|r,,3,false,Cloth,Back,,Prômaniac-Zul'jin
Nîvla-Zul'jin,8/6/23,22:42:40,1686253360-13,[Unyielding Goliath's Burgonet],202592,item:202592::::::::70:258::5:8:6652:9413:9226:9221:9409:9331:1485:8767,Tier Set,0,DEATHKNIGHT,"Aberrus, the Shadowed Crucible-Heroic","Rashok, the Elder",15,2569,24,|cffa335ee|Hitem:200408::::::::70:258::35:6:6652:7937:7977:8968:8828:1472::::::|h[Maw of the Haunted Frostbrood]|h|r,,1,false,Plate,Head,"Catalyst la semana que viene, 1 pieza",Prômaniac-Zul'jin
Nîvla-Zul'jin,8/6/23,23:01:36,1686254496-22,[Dreadful Mixing Fluid],202624,item:202624::::::::70:258::5:4:9230:9409:1485:8767,Tier Set,0,DEATHKNIGHT,"Aberrus, the Shadowed Crucible-Heroic",The Forgotten Experiments,15,2569,23,|cffa335ee|Hitem:200407::::::::70:258::14:6:6652:8943:8829:9344:1472:8767::::::|h[Grasps of the Haunted Frostbrood]|h|r,,1,false,Armor Token,,"2 piezas con la de catalust, 1 sin el",Prômaniac-Zul'jin
Nîvla-Zul'jin,8/6/23,23:18:55,1686255535-25,[Dreadful Ventilation Fluid],202631,item:202631::::::::70:258::5:4:9409:9231:1485:8767,Tier Set,0,DEATHKNIGHT,"Aberrus, the Shadowed Crucible-Heroic","The Vigilant Steward, Zskarn",15,2569,24,|cffa335ee|Hitem:199434:6625:::::::70:258::14:7:8943:6652:8822:8820:9344:1517:8767::::::|h[Breastplate of Raging Tempests]|h|r,,1,false,Armor Token,,"2 piezas reales, 3 con el catalizado",Prômaniac-Zul'jin
Nîvla-Zul'jin,8/6/23,23:43:12,1686256992-36,[Dreadful Corrupting Fluid],202621,item:202621::::::::70:258::5:4:9409:9227:1485:8767,Tier Set,0,DEATHKNIGHT,"Aberrus, the Shadowed Crucible-Heroic",Echo of Neltharion,15,2569,21,|cffa335ee|Hitem:134517::::::::70:258::33:7:9331:6652:9223:9218:9144:3310:8767:1:28:1279:::::|h[Tremorguard Pauldrons]|h|r,,1,false,Armor Token,,Tier 4 :),Prômaniac-Zul'jin
Nîvla-Zul'jin,11/6/23,23:56:43,1686517003-2,[Void-Touched Curio],206046,item:206046::::::::70:102::3:3:7979:1472:8767:1:28:2645,Tier Set,0,DEATHKNIGHT,"Aberrus, the Shadowed Crucible-Normal",Scalecommander Sarkareth,14,2569,10,|cffa335ee|Hitem:193742:3368:::::::70:102::35:5:9382:6652:9147:1669:8767::::::|h[Undertow Tideblade]|h|r,,1,false,Context Token,,Tier 4!!! :),Elcoka-Sanguino
