"player","date","time","id","item","itemID","itemString","response","votes","playerClass","instance","boss","difficultyID","mapID","groupSize","gear1","gear2","responseID","isAwardReason","note","owner","typeCode","tierToken"
"Ordet-Sanguino","2025/02/11","23:03:07","1739307787-8","Reins of the Ascendant Skyrazor","224151","item:224151::::::::80:262::6::1:28:872:::::","Pass","0","HUNTER","Nerub-ar Palace-Mythic","Queen Ansurek","16","2657","20","","","PASS","false","","Couxer-Sanguino","default",""
"Ordet-Sanguino","2025/02/12","22:00:24","1739390424-1","Venom-Etched Claw","212409","item:212409::::::::80:253::70:5:6652:10270:11215:1507:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","HUNTER","Nerub-ar Palace-Mythic","Ulgrax the Devourer","16","2657","20","","","PL","false","","Ordet-Sanguino","",""
"Ordet-Sanguino","2025/02/12","22:11:06","1739391066-7","Bloodbound Horror's Legplates","212422","item:212422::::::::80:253::70:6:6652:10377:10270:11215:1507:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","HUNTER","Nerub-ar Palace-Mythic","The Bloodbound Horror","16","2657","20","","","PL","false","","Ordet-Sanguino","",""
"Ordet-Sanguino","2025/03/06","22:10:00","1741295425-4","Geargrinder's Spare Keys","230197","item:230197::::::::80:262::3:5:6652:10354:11977:1485:10255:1:28:2462:::::","Pre-Bis","0","HUNTER","Liberation of Undermine-Normal","Vexie and the Geargrinders","14","2769","25","Void Reaper's Contract","Skardyn's Grace","3","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/06","22:11:00","1741295516-7","Blazer of Glory","228852","item:228852::::::::80:262::3:6:6652:11966:10354:11977:1485:10255:1:28:2462:::::","Transmog","0","HUNTER","Liberation of Undermine-Normal","Vexie and the Geargrinders","14","2769","25","Lightless Scavenger's Tunic","","6","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/06","22:50:00","1741297833-34","Gravi-Gunk Handlers","228867","item:228867::::::::80:262::3:6:40:11966:10354:11979:1491:10255:1:28:2462:::::","Offspec","0","HUNTER","Liberation of Undermine-Normal","Sprocketmonger Lockenstock","14","2769","27","Glyph-Etched Gauntlets |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","5","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/06","23:05:00","1741298753-40","Dubious Table-Runners","228883","item:228883::::::::80:262::3:6:43:11966:10354:11979:1491:10255:1:28:2462:::::","Mejora","1","HUNTER","Liberation of Undermine-Normal","One-Armed Bandit","14","2769","27","Rasha'nan's Grotesque Talons","","4","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/06","23:37:00","1741300650-50","Cutthroat Competition Stompers","228887","item:228887::::::::80:254::68:6:6652:11964:11972:11215:1481:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","HUNTER","Liberation of Undermine-Normal","Chrome King Gallywix","14","2769","27","","","PL","false","","Ordet-Sanguino","",""
"Ordet-Sanguino","2025/03/06","23:43:00","1741301035-59","Excessively Bejeweled Curio","228819","item:228819::::::::80:262::3:3:10354:1494:10255::::::","Tierset","0","HUNTER","Liberation of Undermine-Normal","Chrome King Gallywix","14","2769","15","Lightless Scavenger's Skull","Lightless Scavenger's Tunic","1","false","no tengo ninguno","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/09","22:29:00","1741555885-9","Faded Championship Ring","228840","item:228840::::::::80:262::5:7:6652:10394:10392:10355:11986:1501:10255:1:28:2462:::::","Bis","2","HUNTER","Liberation of Undermine-Heroic","Cauldron of Carnage","15","2769","25","Hoop of the Blighted","Cyrce's Circlet","2","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/10","00:05:00","1741561476-21","Mystic Rusty Gallybux","228812","item:228812::::::::80:262::5:4:11961:10355:1504:10255::::::","Tierset","2","HUNTER","Liberation of Undermine-Heroic","Stix Bunkjunker","15","2769","21","Lightless Scavenger's Stalkings","","1","false","tengo 1 bibelot de normal","Elcoka-Sanguino","default","true"
"Ordet-Sanguino","2025/03/12","22:22:00","1741814677-22","Mystic Greased Gallybux","228800","item:228800::::::::80:262::3:3:10354:1491:10255::::::","Tierset","2","HUNTER","Liberation of Undermine-Normal","Sprocketmonger Lockenstock","14","2769","26","Lightless Scavenger's Tunic","","1","false","tengo 1hc 1 nm","Elcoka-Sanguino","default","true"
"Ordet-Sanguino","2025/03/12","22:54:00","1741816476-44","\""Tiny Pal\""","228893","item:228893::::::::80:262::3:6:6652:10354:11980:12061:1494:10255:1:28:2462:::::","Bis","2","HUNTER","Liberation of Undermine-Normal","Mug'Zee, Heads of Security","14","2769","27","Splintershot Silkbow","","2","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/12","23:05:00","1741817103-48","Dealer's Covetous Chain","228877","item:228877::::::::80:262::3:7:6652:12055:11966:10354:11980:1494:10255:1:28:2462:::::","Bis","1","HUNTER","Liberation of Undermine-Normal","Chrome King Gallywix","14","2769","16","Lightless Scavenger's Bonegirdle","","2","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/12","23:39:00","1741819152-68","Galvanic Graffiti Cuffs","228846","item:228846::::::::80:262::5:7:6652:12055:11967:10355:11986:1501:10255:1:28:2462:::::","Pre-Bis","2","HUNTER","Liberation of Undermine-Heroic","Cauldron of Carnage","15","2769","27","Glyph-Etched Vambraces |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","3","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/13","22:21:00","1741900893-0","Gravi-Gunk Handlers","228867","item:228867::::::::80:262::5:6:6652:11967:10355:11987:1504:10255:1:28:2462:::::","Mejora","1","HUNTER","Liberation of Undermine-Heroic","Sprocketmonger Lockenstock","15","2769","25","Tireless Collector's Gauntlets","","4","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/13","22:32:00","1741901607-7","Sanitized Scraphood","228859","item:228859::::::::80:262::5:7:40:12176:11967:10355:11987:1504:10255:1:28:2462:::::","Bis","3","HUNTER","Liberation of Undermine-Heroic","Stix Bunkjunker","15","2769","26","Lightless Scavenger's Skull","","2","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/16","22:19:00","1742160074-5","Gobfather's Gifted Bling","228842","item:228842::::::::80:262::5:7:42:10395:10393:10355:11988:1507:10255:1:28:2462:::::","Bis","2","HUNTER","Liberation of Undermine-Heroic","Mug'Zee, Heads of Security","15","2769","25","Sureki Zealot's Insignia","","2","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/18","22:11:00","1742332339-2","Tournament Arc","228900","item:228900::::::::80:262::6:5:6652:10356:11992:1514:10255:1:28:2462:::::","Pre-Bis","1","HUNTER","Liberation of Undermine-Mythic","Cauldron of Carnage","16","2769","20","P.0.W. x2 |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","3","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/19","22:57:00","1742421484-27","Mystic Greased Gallybux","228800","item:228800::::::::80:262::5:3:10355:1504:10255::::::","Tierset","2","HUNTER","Liberation of Undermine-Heroic","Sprocketmonger Lockenstock","15","2769","26","Tireless Collector's Battlegear","","1","false","Llevo de NM","Elcoka-Sanguino","default","true"
"Ordet-Sanguino","2025/03/19","23:43:00","1742424211-44","Made Manacles","228878","item:228878::::::::80:262::5:7:6652:12176:11967:10355:11988:1507:10255:1:28:2462:::::","Mejora","1","HUNTER","Liberation of Undermine-Heroic","Mug'Zee, Heads of Security","15","2769","27","Glyph-Etched Vambraces |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","4","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/03/26","22:04:00","1743023137-1","Undercircuit Racing Flag","228839","item:228839::::::::80:253::69:6:6652:11964:11977:11215:1485:10255:1:28:2462:::::","Loot Personal - no comerciable","0","HUNTER","Liberación de Minahonda-Heroica","Vexie y los Cadenas","15","2769","29","","","PL","false","","Ordet-Sanguino","",""
"Ordet-Sanguino","2025/03/26","23:47:00","1743029210-42","Epaulettes of Failed Enforcers","228860","item:228860::::::::80:1467::5:6:6652:11967:10355:11988:1507:10255:1:28:2462:::::","Bis","2","HUNTER","Liberation of Undermine-Heroic","Mug'Zee, Heads of Security","15","2769","30","Tireless Collector's Hunted Heads","","2","false","","Wyverno-Zul'jin","default",""
"Ordet-Sanguino","2025/03/27","23:14:00","1743113647-6","Puños de grafiti galvánico","228846","item:228846::::::::80:258::6:7:6652:12176:11998:10356:11992:1514:10255:1:28:2462:::::","mejora","2","HUNTER","Liberación de Minahonda-Mítica","Caldera de la Carnicería","16","2769","20","Avambrazos con glifos grabados |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","5","false","","Vedeledev-Sanguino","default",""
"Ordet-Sanguino","2025/04/02","22:33:00","1743625994-18","Zenith Rusty Gallybux","228814","item:228814::::::::80:253::69:4:11961:11215:1491:10255:1:28:2980:::::","Personal Loot - Non tradeable","0","HUNTER","Liberation of Undermine-Heroic","Stix Bunkjunker","15","2769","26","","","PL","false","","Ordet-Sanguino","","true"
"Ordet-Sanguino","2025/04/02","23:02:00","1743627713-32","Mystic Gilded Gallybux","228808","item:228808::::::::80:262::5:4:11960:10355:1504:10255:1:28:2980:::::","Bis","0","HUNTER","Liberation of Undermine-Heroic","One-Armed Bandit","15","2769","26","Sanitized Scraphood","","2","false","","Elcoka-Sanguino","default","true"
"Ordet-Sanguino","2025/04/09","22:01:00","1744228945-5","Tune-Up Toolbelt","228861","item:228861::::::::80:262::5:7:6652:12176:11967:10355:11985:1498:10255:1:28:2462:::::","Autopass","0","HUNTER","Liberation of Undermine-Heroic","Vexie and the Geargrinders","15","2769","22","Maniacal Monarch's Girdle","","AUTOPASS","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/04/09","22:07:00","1744229329-6","Random Number Perforator","231266","item:231266::::::::80:253::69:5:6652:11979:11215:1491:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","HUNTER","Liberation of Undermine-Heroic","One-Armed Bandit","15","2769","25","","","PL","false","","Ordet-Sanguino","",""
"Ordet-Sanguino","2025/04/23","22:08:00","1745438907-0","Dragster's Last Stride","228876","item:228876::::::::80:253::70:6:41:11964:11985:11215:1498:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","HUNTER","Liberation of Undermine-Mythic","Vexie and the Geargrinders","16","2769","20","","","PL","false","","Ordet-Sanguino","",""
"Ordet-Sanguino","2025/04/23","22:08:00","1745438952-2","Shrapnel-Ridden Sabatons","228862","item:228862::::::::80:262::6:6:6652:11998:10356:11991:1511:10255:1:28:2462:::::","Bis","0","HUNTER","Liberation of Undermine-Mythic","Vexie and the Geargrinders","16","2769","20","Treads of the Galvanic Skysoarer","","2","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/04/24","22:14:00","1745525686-2","Mystic Rusty Gallybux","228812","item:228812::::::::80:262::6:4:11961:10356:1517:10255::::::","Tierset","2","HUNTER","Liberation of Undermine-Mythic","Stix Bunkjunker","16","2769","20","Tireless Collector's Armored Breeches","","1","false","biss","Elcoka-Sanguino","default","true"
"Ordet-Sanguino","2025/05/26","22:35:00","1748291705-1","Epaulettes of Failed Enforcers","228860","item:228860::::::::80:262::6:6:6652:11998:10356:11994:1520:10255:1:28:2462:::::","Bis","2","HUNTER","Liberation of Undermine-Mythic","Mug'Zee, Heads of Security","16","2769","20","Skystreak's Hidden Missiles","","2","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/06/05","23:34:06","1749155646-1","\""Tiny Pal\""","228893","item:228893::::::::80:581::6:6:6652:10356:11994:12060:1520:10255:1:28:2462:::::","Bis","0","HUNTER","Liberation of Undermine-Mythic","Mug'Zee, Heads of Security","16","2769","20","Tournament Arc","","2","false","","Lasttime-Uldum","default",""
"Ordet-Sanguino","2025/06/05","23:35:33","1749155733-4","Gobfather's Gifted Bling","228842","item:228842::::::::80:581::6:7:6652:10394:10393:10356:11994:1520:10255:1:28:2462:::::","Bis","0","HUNTER","Liberation of Undermine-Mythic","Mug'Zee, Heads of Security","16","2769","20","Amulet of Earthen Craftsmanship |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","2","false","","Lasttime-Uldum","default",""
"Ordet-Sanguino","2025/06/09","22:55:00","1749502562-10","Sanitized Scraphood","228859","item:228859::::::::80:253::70:7:6652:12176:11964:11987:11215:1504:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","HUNTER","Liberation of Undermine-Mythic","Stix Bunkjunker","16","2769","20","","","PL","false","","Ordet-Sanguino","",""
"Ordet-Sanguino","2025/06/16","23:01:00","1750107712-0","Zenith Gilded Gallybux","228810","item:228810::::::::80:253::70:4:11960:11215:1504:10255:1:28:2981:::::","Personal Loot - Non tradeable","0","HUNTER","Liberation of Undermine-Mythic","One-Armed Bandit","16","2769","20","","","PL","false","","Ordet-Sanguino","","true"
"Ordet-Sanguino","2025/06/16","23:04:00","1750107877-3","Miniature Roulette Wheel","228843","item:228843::::::::80:262::6:8:6652:10394:10393:10356:11993:12166:1517:10255:3:28:2462:29:32:30:36:::::","Bis","4","HUNTER","Liberation of Undermine-Mythic","One-Armed Bandit","16","2769","20","The Jastor Diamond","Bloodoath Signet","2","false","si nadie","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/06/17","22:29:00","1750192260-2","Clutches of Paranoia","212436","item:212436::::::::80:262::6:6:6652:10380:10356:10257:1533:10255:1:28:2462:::::","Pass","0","HUNTER","Nerub-ar Palace-Mythic","Queen Ansurek","16","2657","20","Tireless Collector's Gauntlets","","PASS","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/06/25","22:34:00","1750883748-16","Dumpster Diver","228903","item:228903::::::::80:262::6:5:6652:10356:11993:1517:10255:1:28:2462:::::","Autopass","0","HUNTER","Liberation of Undermine-Mythic","Stix Bunkjunker","16","2769","20","\""Tiny Pal\""","","AUTOPASS","false","","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2025/07/02","22:02:00","1751486682-0","Pit Doctor's Petticoat","228865","item:228865::::::::80:253::70:6:40:11964:11985:11215:1498:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","HUNTER","Liberation of Undermine-Mythic","Vexie and the Geargrinders","16","2769","20","","","PL","false","","Ordet-Sanguino","",""
"Ordet-Sanguino","2025/07/03","00:01:00","1751493734-1","Made Manacles","228878","item:228878::::::::80:262::6:7:6652:12055:11998:10356:11994:1520:10255:1:28:2462:::::","Pre-Bis","0","HUNTER","Liberation of Undermine-Mythic","Mug'Zee, Heads of Security","16","2769","20","Glyph-Etched Vambraces |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","3","false","pa subir ilvl","Elcoka-Sanguino","default",""
"Ordet-Sanguino","2026/01/21","22:04:00","1769029548-3","Entropy of the Fireflash","238036","item:238036::::::::80:253::152:9:1758:6652:10394:10392:10355:12352:11215:1511:10255:1:28:3230:::::","Personal Loot - Non tradeable","0","HUNTER","Manaforge Omega-Mythic","Plexus Sentinel","16","2810","20","","","PL","false","","Ordet-Sanguino","",""
"Ordet-Sanguino","2026/01/21","23:46:00","1769035622-51","Time-Compressed Wristguards","237562","item:237562::::::::80:253::152:8:6652:12921:12239:10355:12353:11215:1514:10255:1:28:3230:::::","Personal Loot - Non tradeable","0","HUNTER","Manaforge Omega-Mythic","Dimensius, the All-Devouring","16","2810","20","","","PL","false","","Ordet-Sanguino","",""
"Ordet-Sanguino","2026/01/28","22:43:00","1769636656-1","Screams of a Forgotten Sky","242399","item:242399::::::::80:253::152:6:6652:10355:12353:11215:1514:10255:1:28:3230:::::","Loot Personal - no comerciable","0","HUNTER","Forja de Maná Omega-Mítica","Dimensius el Devoratodo","16","2810","20","","","PL","false","","Ordet-Sanguino","",""
"Zweihänder-Zul'jin","2023/08/07","22:48:47","1691437727-6","Phoenix-Plume Gloves","202578","item:202578::::::::70:252::6:7:9410:9380:6652:9224:9218:1498:8767::::::","Tier Set","0","MAGE","Aberrus, the Shadowed Crucible-Mythic","Assault of the Zaqali","16","2569","20","Underlight Conjurer's Gloves","","1","true","","Nîvla-Zul'jin","default",""
"Ordetj-Sanguino","2025/03/05","23:09:00","1741212553-38","Bottom-Dollar Blouse","228850","item:228850::::::::80:102::3:6:6652:11966:10354:11979:1491:10255:1:28:2462:::::","Bis","0","WARLOCK","Liberation of Undermine-Normal","One-Armed Bandit","14","2769","27","Hexflame Coven's Ritual Harness","","2","false","","Lahiki-Sanguino","default",""
"Ordetj-Sanguino","2025/03/10","22:20:00","1741641686-9","Hotstep Heel-Turners","228847","item:228847::::::::80:269::5:6:6652:11967:10355:11986:1501:10255:1:28:2462:::::","Mejora","0","WARLOCK","Liberation of Undermine-Heroic","Cauldron of Carnage","15","2769","26","Prime Slime Slippers","","4","false","","Liendresempa-Zul'jin","default",""
"Ordetj-Sanguino","2025/03/10","22:33:00","1741642442-16","Killer Queen's Wristflickers","228869","item:228869::::::::80:267::69:7:6652:12176:11964:11978:11215:1488:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","WARLOCK","Liberation of Undermine-Heroic","Rik Reverb","15","2769","26","","","PL","false","","Ordetj-Sanguino","",""
"Maelzas-Sanguino","2023/05/31","22:29:40","1685561380-15","Mystic Cooling Fluid","202635","item:202635::::::::70:102::5:4:9409:9228:1485:8767::::::","Mejora","0","MAGE","Aberrus, the Shadowed Crucible-Heroic","Rashok, the Elder","15","2569","27","Chum-Coated Leggings","","4","false","","Codetuma-Zul'jin","default","true"
"Maelzas-Sanguino","2023/05/31","22:40:16","1685562016-24","Unstable Vial Handlers","202593","item:202593::::::::70:102::5:8:9409:9330:6652:9415:9226:9220:1485:8767::::::","Pass","0","MAGE","Aberrus, the Shadowed Crucible-Heroic","The Amalgamation Chamber","15","2569","26","Vibrant Wildercloth Wristwraps |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","PASS","false","","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/05/31","23:11:04","1685563864-12","Mystic Melting Fluid","202628","item:202628::::::::70:102::5:4:9409:9229:1485:8767::::::","Mejora","0","MAGE","Aberrus, the Shadowed Crucible-Heroic","Magmorax","15","2569","27","Underlight Conjurer's Arcanocowl","","4","false","","Codetuma-Zul'jin","default","true"
"Maelzas-Sanguino","2023/06/01","22:18:04","1685647084-5","Void-Touched Curio","206046","item:206046::::::::70:102::5:3:9409:1485:8767:1:28:2645:::::","Mejora","0","MAGE","Zaralek Cavern-","Scalecommander Sarkareth","0","2454","0","Obsidian Seared Hexsword |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","Irontorch Igniter","4","false","para mejorar alguno de Nm","Sweenly-Zul'jin","default",""
"Maelzas-Sanguino","2023/06/08","22:26:17","1686252377-4","Sash of Abandoned Hope","202589","item:202589::::::::70:258::5:8:9409:9330:6652:9415:9226:9219:1485:8767::::::","Transmog","0","MAGE","Aberrus, the Shadowed Crucible-Heroic","Kazzara, the Hellforged","15","2569","23","Vibrant Wildercloth Girdle |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","6","false","","Prômaniac-Zul'jin","default",""
"Maelzas-Sanguino","2023/06/09","00:08:38","1686258518-6","Void-Touched Curio","206046","item:206046::::::::70:102::5:3:9409:1485:8767:1:28:2645:::::","Mejora","0","MAGE","Aberrus, the Shadowed Crucible-Heroic","Scalecommander Sarkareth","15","2569","11","Obsidian Seared Hexsword |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","Irontorch Igniter","4","false","tengo manos de NM","Yzzy-Uldum","default",""
"Maelzas-Sanguino","2023/06/14","22:12:26","1686769946-2","Hellsteel Mutilator","202557","item:202557::::::::70:258::5:5:9409:9330:41:1485:8767::::::","Transmog","0","MAGE","Aberrus, the Shadowed Crucible-Heroic","Unknown","15","2569","25","Obsidian Seared Hexsword |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","Irontorch Igniter","6","false","","Prômaniac-Zul'jin","default",""
"Maelzas-Sanguino","2023/06/14","22:19:32","1686770372-9","Mystic's Scalding Frame","202580","item:202580::::::::70:258::5:7:9409:9330:6652:9226:9218:1485:8767::::::","Transmog","0","MAGE","Aberrus, the Shadowed Crucible-Heroic","Assault of the Zaqali","15","2569","26","Underlight Conjurer's Aurora","","6","false","","Prômaniac-Zul'jin","default",""
"Maelzas-Sanguino","2023/06/14","23:40:52","1686775252-11","Coattails of the Rightful Heir","202585","item:202585::::::::70:258::5:7:6652:9226:9221:9409:9333:1485:8767:1:28:2645:::::","Transmog","0","MAGE","Aberrus, the Shadowed Crucible-Heroic","Scalecommander Sarkareth","15","2569","16","Chum-Coated Leggings","","6","false","","Prômaniac-Zul'jin","default",""
"Maelzas-Sanguino","2023/06/15","00:01:05","1686776465-1","Sash of Abandoned Hope","202589","item:202589::::::::70:103::6:8:9410:9380:6652:9414:9224:9219:1498:8767::::::","Transmog","0","MAGE","Aberrus, the Shadowed Crucible-Mythic","Kazzara, the Hellforged","16","2569","20","Vibrant Wildercloth Girdle |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","6","true","","Alvîn-Zul'jin","default",""
"Maelzas-Sanguino","2023/06/15","22:24:37","1686857077-2","Guantes de pluma de fénix","202578","item:202578::::::::70:1467::6:7:9410:9380:6652:9224:9218:1498:8767::::::","TRANSMOG","0","MAGE","Aberrus, el Crisol Ensombrecido-Mítica","Asalto de los zaqali","16","2569","20","Guantes del conjurador Sondaluz","","5","false","","Bichodeaire-Zul'jin","default",""
"Maelzas-Sanguino","2023/06/27","23:33:48","1687898028-6","Unstable Vial Handlers","202593","item:202593::::::::70:102::6:8:9410:9380:6652:9414:9224:9220:1498:8767::::::","Transmog","1","MAGE","Aberrus, the Shadowed Crucible-Mythic","The Amalgamation Chamber","16","2569","20","Vibrant Wildercloth Wristwraps |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","6","false","","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/07/05","23:40:22","1688589622-8","Mystic Mixing Fluid","202625","item:202625::::::::70:102::6:4:9230:9410:1498:8767::::::","Tier Set","2","MAGE","Aberrus, the Shadowed Crucible-Mythic","The Forgotten Experiments","16","2569","20","Underlight Conjurer's Gloves","","1","false","bis cuando se mejore a 447","Codetuma-Zul'jin","default","true"
"Maelzas-Sanguino","2023/07/19","23:56:11","1689800171-36","Mystic's Scalding Frame","202580","item:202580::::::::70:102::6:7:9410:9380:6652:9224:9218:1498:8767::::::","Pre-Bis","0","MAGE","Aberrus, the Shadowed Crucible-Mythic","Assault of the Zaqali","16","2569","20","Underlight Conjurer's Aurora","","3","false","mejorar a tier 447","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/11/06","23:09:03","1699304943-0","Treads of Fractured Realities","204392","item:204392::::::::70:102::6:7:6652:9224:9219:9410:9383:1498:8767::::::","Bis","0","MAGE","Aberrus, the Shadowed Crucible-Mythic","Echo of Neltharion","16","2569","20","Vibrant Wildercloth Slippers |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","2","false","","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/11/06","23:14:34","1699305274-3","Mystic Corrupting Fluid","202622","item:202622::::::::70:102::6:4:9410:9227:1498:8767::::::","Bis","0","MAGE","Aberrus, the Shadowed Crucible-Mythic","Echo of Neltharion","16","2569","20","Underlight Conjurer's Aurora","","2","false","","Codetuma-Zul'jin","default","true"
"Maelzas-Sanguino","2023/11/15","23:03:44","1700082224-1","Sickle of the White Stag","207782","item:207782::::::::70:102::3:5:6652:7979:9561:1488:8767::::::","Mejora","0","MAGE","Amirdrassil, the Dream's Hope-Normal","Council of Dreams","14","2549","29","Obsidian Seared Hexsword |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","Irontorch Igniter","4","false","","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/11/22","22:29:51","1700684991-4","Mystic Ashen Dreamheart","207475","item:207475::::::::70:102::3:4:9512:7979:1491:8767::::::","Tier Set","2","MAGE","Amirdrassil, the Dream's Hope-Normal","Larodar, Keeper of the Flame","14","2549","27","Vibrant Wildercloth Slacks |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","1","false","tier 2pillando de vault","Codetuma-Zul'jin","default","true"
"Maelzas-Sanguino","2023/11/22","22:37:48","1700685468-1","Trickster's Captivating Chime","207796","item:207796::::::::70:102::3:5:6652:7979:9561:1488:8767::::::","Mejora","1","MAGE","Amirdrassil, the Dream's Hope-Normal","Council of Dreams","14","2549","29","Irontorch Igniter","","4","false","","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/11/22","22:47:10","1700686030-11","Amulet of Eonar's Chosen","208445","item:208445::::::::70:102::3:7:6652:8783:10245:7979:9562:1491:8767::::::","Bis","1","MAGE","Amirdrassil, the Dream's Hope-Normal","Nymue, Weaver of the Cycle","14","2549","29","Torc of Passed Time |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","2","false","bis pero con trinket","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/11/22","23:17:21","1700687841-8","Augury of the Primal Flame","208614","item:208614::::::::70:102::3:5:6652:7979:9569:1501:8767::::::","Bis","2","MAGE","Amirdrassil, the Dream's Hope-Normal","Fyrakk the Blazing","14","2549","25","Irideus Fragment","Ominous Chromatic Essence","2","false","","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/11/22","23:18:03","1700687883-14","Flame-Warped Curio","210947","item:210947::::::::70:102::3:3:7979:1494:8767::::::","Tier Set","2","MAGE","Amirdrassil, the Dream's Hope-Normal","Fyrakk the Blazing","14","2549","23","Underlight Conjurer's Arcanocowl","Underlight Conjurer's Vestment","1","false","t4 con catalyst/hc/2k","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/11/22","23:34:09","1700688849-18","Staff of Incandescent Torment","207794","item:207794::::::::70:102::5:5:6652:7980:9568:1498:8767::::::","Mejora","1","MAGE","Amirdrassil, the Dream's Hope-Heroic","Gnarlroot","15","2549","29","Sickle of the White Stag","Trickster's Captivating Chime","4","false","","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/11/22","23:35:37","1700688937-22","Anguished Restraints","207120","item:207120::::::::70:102::5:7:6652:9599:9508:7980:9568:1498:8767::::::","Mejora","2","MAGE","Amirdrassil, the Dream's Hope-Heroic","Gnarlroot","15","2549","29","Vibrant Wildercloth Wristwraps |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","4","false","","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/11/22","23:53:23","1700690003-32","Lost Scholar's Belted Treads","207122","item:207122::::::::70:102::5:6:6652:9508:7980:9569:1501:8767::::::","Bis","1","MAGE","Amirdrassil, the Dream's Hope-Heroic","Volcoross","15","2549","29","Paranoid Sprinters","","2","false","","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/11/23","00:03:24","1700690604-36","Lost Scholar's Timely Hat","207116","item:207116::::::::70:102::5:7:43:9599:9508:7980:9570:1504:8767::::::","Tier Set","0","MAGE","Amirdrassil, the Dream's Hope-Heroic","Larodar, Keeper of the Flame","15","2549","25","Underlight Conjurer's Arcanocowl","","1","false","catalyst t4","Codetuma-Zul'jin","default",""
"Maelzas-Sanguino","2023/11/29","22:12:14","1701288734-8","Elder's Volcanic Wrap","207118","item:207118::::::::70:102::5:6:6652:9508:7980:9568:1498:8767::::::","Transmog","0","MAGE","Amirdrassil, the Dream's Hope-Heroic","Igira the Cruel","15","2549","30","Wayward Chronomancer's Pantaloons","","6","false","","Codetuma-Zul'jin","default",""
